id,order_date,company_id,customer_id,product_id,units
2063,2024-02-29,12,19,743,3
2064,2024-05-01,13,31,380,11
2065,2024-05-11,0,190,218,30
2066,2024-05-02,16,173,454,14
2067,2024-02-26,4,83,207,49
2068,2024-03-31,20,154,204,20
2069,2024-04-17,7,100,354,43
2070,2024-04-17,13,143,539,16
2071,2024-02-08,6,90,974,33
2072,2024-05-11,26,134,640,43
2073,2024-03-31,18,0,129,15
2074,2024-03-13,49,46,392,7
2075,2024-02-14,43,25,185,48
2076,2024-02-10,11,50,719,27
2077,2024-05-19,31,109,376,3
2078,2024-04-11,49,16,401,28
2079,2024-01-25,35,67,313,27
2080,2024-04-05,38,71,169,7
2081,2024-05-08,27,78,818,48
2082,2024-01-16,47,173,983,7
2083,2024-01-26,48,80,9,2
2084,2024-01-08,27,24,437,8
2085,2024-01-15,19,170,153,22
2086,2024-02-09,36,134,775,41
2087,2024-03-18,40,91,39,21
2088,2024-05-01,47,51,875,17
2089,2024-02-20,36,145,632,1
2090,2024-05-14,0,20,926,4
2091,2024-02-16,6,109,404,44
2092,2024-01-04,1,144,903,16
2093,2024-01-02,30,38,166,2
2094,2024-01-10,22,191,831,15
2095,2024-02-19,12,71,803,17
2096,2024-05-04,27,67,656,1
2097,2024-05-12,32,147,593,23
2098,2024-04-06,24,46,537,30
2099,2024-05-04,6,138,274,15
2100,2024-05-10,36,129,508,7
2101,2024-02-28,38,74,533,6
2102,2024-03-28,20,29,925,4
2103,2024-04-03,4,88,411,12
2104,2024-03-08,36,51,363,18
2105,2024-04-06,12,108,718,25
2106,2024-04-04,36,137,19,2
2107,2024-01-30,34,31,246,41
2108,2024-04-13,30,113,814,11
2109,2024-03-17,34,10,24,24
2110,2024-03-20,46,51,916,15
2111,2024-03-23,30,4,250,11
2112,2024-04-25,38,54,510,5
2113,2024-03-26,23,192,298,14
2114,2024-03-08,0,156,162,40
2115,2024-02-04,26,145,246,8
2116,2024-03-05,18,47,72,12
2117,2024-02-11,29,110,148,43
2118,2024-02-24,41,141,527,34
2119,2024-05-05,12,98,696,23
2120,2024-05-10,30,110,844,31
2121,2024-04-12,17,14,413,17
2122,2024-01-29,42,66,402,1
2123,2024-01-21,21,2,199,10
2124,2024-02-04,34,33,964,22
2125,2024-05-04,14,78,567,7
2126,2024-02-28,9,27,681,1
2127,2024-04-22,41,35,335,44
2128,2024-03-05,43,0,85,10
2129,2024-03-02,14,36,621,31
2130,2024-05-05,35,95,961,44
2131,2024-01-30,16,46,821,37
2132,2024-01-22,12,44,920,43
2133,2024-05-13,2,4,580,28
2134,2024-03-20,25,76,224,5
2135,2024-03-18,15,69,84,13
2136,2024-01-17,35,0,102,31
2137,2024-01-02,35,115,486,48
2138,2024-03-26,41,91,552,18
2139,2024-04-01,21,194,806,35
2140,2024-03-07,1,187,939,10
2141,2024-04-02,40,9,0,34
2142,2024-04-04,32,56,186,49
2143,2024-02-18,35,140,387,47
2144,2024-01-22,20,112,60,47
2145,2024-02-17,39,10,68,12
2146,2024-05-11,13,29,776,21
2147,2024-01-27,21,181,898,8
2148,2024-03-26,40,115,178,2
2149,2024-03-31,18,156,718,33
2150,2024-02-26,15,67,249,32
2151,2024-03-29,42,96,672,34
2152,2024-01-21,6,14,696,7
2153,2024-01-02,21,48,218,13
2154,2024-01-23,43,151,663,50
2155,2024-02-07,23,174,171,28
2156,2024-03-26,27,29,884,3
2157,2024-05-17,9,97,291,48
2158,2024-03-10,27,88,409,47
2159,2024-02-23,7,13,154,45
2160,2024-05-08,1,60,622,33
2161,2024-04-17,23,70,598,39
2162,2024-03-30,5,125,542,20
2163,2024-01-06,20,62,361,42
2164,2024-05-04,44,114,915,38
2165,2024-05-10,9,82,631,28
2166,2024-01-21,28,26,238,46
2167,2024-02-21,32,114,42,10
2168,2024-02-06,5,112,367,50
2169,2024-05-05,11,169,536,19
2170,2024-04-02,0,41,124,29
2171,2024-03-14,22,86,729,11
2172,2024-02-13,7,110,229,43
2173,2024-04-12,26,33,599,43
2174,2024-04-19,48,88,949,4
2175,2024-01-22,5,74,215,14
2176,2024-03-11,8,39,678,38
2177,2024-03-10,17,155,387,7
2178,2024-03-23,19,48,142,5
2179,2024-01-01,4,161,207,35
2180,2024-03-19,41,188,799,38
2181,2024-04-04,14,116,262,16
2182,2024-01-09,28,74,929,4
2183,2024-03-23,43,81,677,42
2184,2024-02-29,25,34,569,4
2185,2024-01-06,19,74,438,6
2186,2024-05-17,12,165,264,37
2187,2024-04-27,14,19,52,26
2188,2024-05-17,10,159,262,37
2189,2024-01-17,27,159,430,36
2190,2024-02-20,45,174,813,9
2191,2024-02-24,7,106,86,35
2192,2024-01-06,41,36,371,10
2193,2024-03-14,40,164,436,13
2194,2024-05-06,20,93,175,12
2195,2024-03-31,38,142,304,1
2196,2024-03-16,38,184,136,8
2197,2024-03-20,35,160,183,10
2198,2024-01-22,27,11,576,19
2199,2024-03-02,44,56,127,44
2200,2024-05-12,43,118,861,23
2201,2024-01-18,13,188,563,19
2202,2024-04-03,28,100,604,22
2203,2024-05-02,41,179,668,45
2204,2024-01-29,37,21,149,31
2205,2024-01-08,1,186,517,3
2206,2024-01-17,38,133,790,16
2207,2024-01-03,3,42,963,21
2208,2024-03-27,29,6,946,4
2209,2024-02-13,25,103,829,41
2210,2024-01-31,43,148,887,1
2211,2024-04-09,17,184,506,23
2212,2024-05-06,19,88,293,31
2213,2024-03-05,23,82,19,18
2214,2024-05-14,7,2,836,18
2215,2024-03-16,1,30,800,3
2216,2024-05-12,31,156,234,28
2217,2024-02-20,14,45,494,15
2218,2024-04-21,20,190,266,13
2219,2024-05-12,19,38,38,33
2220,2024-01-21,29,112,502,36
2221,2024-03-30,14,128,915,5
2222,2024-03-08,30,66,322,43
2223,2024-04-03,31,46,180,21
2224,2024-01-19,42,13,695,1
2225,2024-03-19,6,8,353,19
2226,2024-04-14,24,196,917,49
2227,2024-02-23,39,137,209,50
2228,2024-02-05,40,78,441,45
2229,2024-02-03,44,188,586,36
2230,2024-01-08,34,108,449,19
2231,2024-04-24,37,20,492,32
2232,2024-02-08,49,134,587,31
2233,2024-03-13,30,12,455,29
2234,2024-03-06,33,167,827,22
2235,2024-05-01,34,104,286,21
2236,2024-01-05,23,77,884,13
2237,2024-01-24,17,1,33,20
2238,2024-03-17,14,42,70,23
2239,2024-05-02,11,65,803,23
2240,2024-01-01,38,73,265,1
2241,2024-04-16,14,58,863,31
2242,2024-01-14,8,134,775,17
2243,2024-03-11,7,21,228,22
2244,2024-01-31,33,100,573,30
2245,2024-03-11,44,160,977,7
2246,2024-02-03,9,27,496,6
2247,2024-04-26,46,93,112,46
2248,2024-02-10,11,64,636,30
2249,2024-04-04,5,118,533,48
2250,2024-03-26,8,137,756,22
2251,2024-02-23,15,36,516,34
2252,2024-04-22,33,92,148,8
2253,2024-04-16,23,74,447,10
2254,2024-04-25,37,25,836,38
2255,2024-02-16,27,63,332,13
2256,2024-02-08,0,197,866,25
2257,2024-01-15,45,52,605,12
2258,2024-05-03,35,30,252,44
2259,2024-01-09,42,186,616,45
2260,2024-04-13,12,152,708,35
2261,2024-01-28,34,152,539,19
2262,2024-03-07,21,58,869,40
2263,2024-02-17,32,65,400,43
2264,2024-04-04,48,26,510,26
2265,2024-04-03,20,36,531,10
2266,2024-04-19,38,15,402,26
2267,2024-05-06,27,148,376,37
2268,2024-04-18,38,180,830,32
2269,2024-03-09,47,176,517,37
2270,2024-04-09,22,118,772,9
2271,2024-01-18,22,40,257,4
2272,2024-04-16,9,12,246,3
2273,2024-02-12,20,87,176,18
2274,2024-03-23,5,21,529,38
2275,2024-05-06,22,122,527,38
2276,2024-02-23,48,16,699,28
2277,2024-04-27,3,171,865,31
2278,2024-04-30,48,179,51,29
2279,2024-05-13,15,162,162,17
2280,2024-02-24,46,89,468,44
2281,2024-05-03,14,58,207,39
2282,2024-01-20,28,82,340,35
2283,2024-04-07,29,137,506,18
2284,2024-01-15,23,29,192,47
2285,2024-01-10,34,2,131,24
2286,2024-04-17,42,52,79,20
2287,2024-04-29,20,114,488,50
2288,2024-01-27,35,165,909,1
2289,2024-03-14,26,83,528,26
2290,2024-05-04,46,121,711,11
2291,2024-02-20,27,115,552,40
2292,2024-01-17,39,1,283,43
2293,2024-03-03,41,136,21,40
2294,2024-02-21,49,107,220,49
2295,2024-01-04,11,127,377,6
2296,2024-03-01,28,93,166,1
2297,2024-02-01,8,90,944,24
2298,2024-02-20,26,0,411,7
2299,2024-03-21,3,31,643,21
2300,2024-02-10,14,78,497,1
2301,2024-02-22,17,53,4,36
2302,2024-02-24,16,158,995,20
2303,2024-05-03,13,0,23,15
2304,2024-05-07,1,83,161,8
2305,2024-04-19,3,176,384,30
2306,2024-05-07,23,19,40,20
2307,2024-03-05,25,79,672,33
2308,2024-01-08,5,144,155,16
2309,2024-05-07,32,93,35,22
2310,2024-01-31,16,143,796,37
2311,2024-02-15,38,70,573,38
2312,2024-02-14,36,2,254,2
2313,2024-05-03,25,94,666,22
2314,2024-01-07,12,83,433,10
2315,2024-02-10,26,169,392,27
2316,2024-01-30,47,121,364,4
2317,2024-03-14,18,168,524,38
2318,2024-04-16,0,38,317,26
2319,2024-02-15,21,89,896,17
2320,2024-05-03,47,180,345,11
2321,2024-01-15,30,33,999,17
2322,2024-04-23,21,119,68,31
2323,2024-03-04,5,169,422,36
2324,2024-03-15,37,126,552,3
2325,2024-04-21,16,109,335,37
2326,2024-02-05,41,17,991,7
2327,2024-01-19,40,134,200,34
2328,2024-01-26,38,50,586,22
2329,2024-01-18,9,8,676,37
2330,2024-03-02,5,102,197,19
2331,2024-02-11,21,123,858,50
2332,2024-04-14,8,167,236,1
2333,2024-01-17,47,103,807,28
2334,2024-04-08,17,11,115,32
2335,2024-01-15,18,179,234,41
2336,2024-02-15,43,184,911,4
2337,2024-03-28,37,118,868,36
2338,2024-02-18,28,162,458,7
2339,2024-03-26,3,54,795,46
2340,2024-04-10,9,155,249,15
2341,2024-01-26,38,28,791,46
2342,2024-03-24,46,25,317,48
2343,2024-02-17,6,157,165,13
2344,2024-01-13,20,88,605,30
2345,2024-03-17,46,188,689,23
2346,2024-02-23,38,138,156,32
2347,2024-02-17,13,29,909,38
2348,2024-05-01,31,119,737,9
2349,2024-02-18,32,75,93,29
2350,2024-03-01,35,126,429,33
2351,2024-01-25,27,65,664,14
2352,2024-04-29,46,112,532,22
2353,2024-04-10,37,146,611,30
2354,2024-04-09,20,70,960,50
2355,2024-02-06,23,91,522,14
2356,2024-04-03,42,157,484,50
2357,2024-04-09,47,124,643,34
2358,2024-04-06,10,52,298,41
2359,2024-02-29,41,136,317,1
2360,2024-02-24,20,45,990,17
2361,2024-05-05,48,165,607,21
2362,2024-02-25,24,117,239,22
2363,2024-02-05,26,68,424,22
2364,2024-05-14,49,156,398,38
2365,2024-01-02,45,167,62,42
2366,2024-03-19,47,161,800,25
2367,2024-02-26,45,132,171,35
2368,2024-01-18,28,23,787,9
2369,2024-03-20,25,0,943,18
2370,2024-01-20,8,155,924,50
2371,2024-01-19,30,187,642,13
2372,2024-05-16,47,118,881,11
2373,2024-03-05,3,187,73,48
2374,2024-01-26,15,149,290,46
2375,2024-01-20,27,171,502,35
2376,2024-02-15,31,50,885,18
2377,2024-01-31,6,198,510,41
2378,2024-04-12,9,18,986,31
2379,2024-01-28,46,143,194,50
2380,2024-03-03,6,95,763,27
2381,2024-02-20,7,77,848,40
2382,2024-01-31,21,68,638,46
2383,2024-02-11,5,60,583,5
2384,2024-04-18,7,128,90,32
2385,2024-02-03,4,144,836,44
2386,2024-05-02,16,152,347,42
2387,2024-04-05,1,69,860,41
2388,2024-04-24,24,80,137,15
2389,2024-05-01,46,4,165,13
2390,2024-05-04,44,117,167,31
2391,2024-03-18,44,45,488,34
2392,2024-01-26,23,66,43,7
2393,2024-05-12,17,43,221,7
2394,2024-01-20,43,187,251,43
2395,2024-03-06,35,153,994,43
2396,2024-02-27,25,127,625,11
2397,2024-02-09,45,61,320,35
2398,2024-04-03,32,54,507,39
2399,2024-04-09,32,189,49,5
2400,2024-05-01,39,64,506,42
2401,2024-02-19,35,21,289,25
2402,2024-02-18,35,90,753,46
2403,2024-01-10,48,121,624,28
2404,2024-02-29,9,176,99,34
2405,2024-01-24,23,39,369,41
2406,2024-02-10,4,29,501,41
2407,2024-04-09,38,181,765,12
2408,2024-04-22,17,18,622,8
2409,2024-01-01,49,164,568,4
2410,2024-01-16,40,175,39,50
2411,2024-01-01,20,88,485,37
2412,2024-03-19,3,84,556,11
2413,2024-02-06,22,114,610,15
2414,2024-01-09,40,127,242,27
2415,2024-04-27,48,78,340,15
2416,2024-01-23,0,90,318,40
2417,2024-01-26,36,103,625,7
2418,2024-02-05,16,39,784,27
2419,2024-01-25,38,54,640,19
2420,2024-05-15,30,12,264,10
2421,2024-01-02,47,198,120,20
2422,2024-03-01,21,90,146,31
2423,2024-02-14,13,75,94,46
2424,2024-03-31,24,123,626,28
2425,2024-03-14,4,57,136,50
2426,2024-05-02,44,190,837,28
2427,2024-01-14,2,115,181,45
2428,2024-01-25,14,169,825,12
2429,2024-04-27,14,25,435,29
2430,2024-03-19,4,37,992,36
2431,2024-04-16,24,97,677,11
2432,2024-04-07,5,197,960,26
2433,2024-05-13,40,196,817,24
2434,2024-05-07,20,152,428,20
2435,2024-04-11,19,83,245,30
2436,2024-02-06,34,153,170,5
2437,2024-01-28,32,23,513,36
2438,2024-02-29,42,42,869,43
2439,2024-03-30,25,33,276,34
2440,2024-03-24,4,97,128,30
2441,2024-01-24,12,189,77,28
2442,2024-01-27,31,73,316,27
2443,2024-01-13,15,190,714,41
2444,2024-04-21,46,59,120,2
2445,2024-01-31,0,19,953,31
2446,2024-01-12,42,8,206,40
2447,2024-01-13,9,103,200,10
2448,2024-03-29,49,34,67,16
2449,2024-03-24,10,68,730,32
2450,2024-03-17,29,14,955,29
2451,2024-02-04,17,66,849,29
2452,2024-02-01,8,173,637,42
2453,2024-03-10,44,59,967,1
2454,2024-03-27,7,49,57,4
2455,2024-01-24,28,16,393,9
2456,2024-01-02,31,45,312,50
2457,2024-03-10,10,71,281,49
2458,2024-03-10,10,31,532,21
2459,2024-04-16,29,111,602,22
2460,2024-02-28,39,82,295,48
2461,2024-05-15,43,14,668,16
2462,2024-02-05,10,180,528,40
2463,2024-01-02,34,178,36,14
2464,2024-03-25,11,18,941,41
2465,2024-02-27,29,144,209,20
2466,2024-02-08,42,171,836,19
2467,2024-03-09,32,86,376,38
2468,2024-03-19,35,184,160,31
2469,2024-03-17,25,184,997,22
2470,2024-04-15,16,102,296,18
2471,2024-04-14,21,7,267,7
2472,2024-02-24,34,53,531,24
2473,2024-01-17,48,16,171,1
2474,2024-03-21,3,106,927,1
2475,2024-01-07,11,161,221,50
2476,2024-03-15,38,59,583,48
2477,2024-05-08,12,122,589,38
2478,2024-05-07,24,57,276,2
2479,2024-04-22,34,161,557,50
2480,2024-03-04,24,181,340,42
2481,2024-05-12,14,133,822,15
2482,2024-04-20,41,37,978,41
2483,2024-02-23,39,150,824,44
2484,2024-02-17,15,52,884,43
2485,2024-03-25,6,129,508,25
2486,2024-04-20,46,133,779,9
2487,2024-02-22,34,143,360,48
2488,2024-01-06,9,53,338,6
2489,2024-01-09,42,172,688,15
2490,2024-04-21,38,61,385,2
2491,2024-05-01,34,141,472,39
2492,2024-02-03,43,40,320,48
2493,2024-01-25,11,23,282,11
2494,2024-02-12,10,198,663,21
2495,2024-01-12,30,180,470,15
2496,2024-04-04,11,138,980,48
2497,2024-01-08,1,85,240,4
2498,2024-04-18,20,133,195,20
2499,2024-01-13,8,155,37,39
2500,2024-04-26,30,160,621,49
2501,2024-01-09,29,98,6,30
2502,2024-03-20,29,62,19,26
2503,2024-01-29,36,46,242,44
2504,2024-02-18,22,4,79,44
2505,2024-03-10,12,52,954,19
2506,2024-01-23,23,145,927,31
2507,2024-02-02,27,96,893,36
2508,2024-05-01,20,55,165,50
2509,2024-03-31,45,98,158,12
2510,2024-01-03,46,79,820,19
2511,2024-02-09,19,192,945,33
2512,2024-01-14,23,86,72,28
2513,2024-01-12,47,29,365,32
2514,2024-04-16,30,139,359,36
2515,2024-04-07,32,10,400,50
2516,2024-02-16,30,181,872,18
2517,2024-02-14,26,119,306,26
2518,2024-03-16,40,195,776,44
2519,2024-02-10,15,67,508,38
2520,2024-01-20,47,59,527,26
2521,2024-03-08,29,61,380,34
2522,2024-03-16,31,172,310,28
2523,2024-01-08,17,178,599,15
2524,2024-05-08,2,161,381,23
2525,2024-03-14,29,110,274,32
2526,2024-02-18,25,71,600,29
2527,2024-02-12,7,73,205,40
2528,2024-04-15,18,42,150,30
2529,2024-04-07,41,17,555,25
2530,2024-02-13,32,28,559,26
2531,2024-04-26,34,89,204,42
2532,2024-04-14,2,3,222,44
2533,2024-02-04,21,120,848,41
2534,2024-03-16,3,70,81,38
2535,2024-01-26,13,190,62,32
2536,2024-04-08,2,23,215,27
2537,2024-04-07,39,6,877,11
2538,2024-02-03,30,48,30,9
2539,2024-04-12,14,138,583,9
2540,2024-01-29,17,179,983,40
2541,2024-02-25,5,89,574,43
2542,2024-02-23,22,92,908,3
2543,2024-03-11,44,0,841,18
2544,2024-03-15,8,8,937,20
2545,2024-03-29,16,158,389,45
2546,2024-04-15,35,71,166,27
2547,2024-04-06,23,173,922,30
2548,2024-05-17,11,34,742,16
2549,2024-03-06,31,22,886,31
2550,2024-03-13,7,195,353,34
2551,2024-02-20,3,5,151,45
2552,2024-01-18,8,47,246,5
2553,2024-04-16,41,108,70,19
2554,2024-03-15,12,194,314,6
2555,2024-01-27,33,68,354,45
2556,2024-03-24,16,92,180,16
2557,2024-04-20,30,71,132,28
2558,2024-04-06,48,183,475,16
2559,2024-04-23,23,188,580,19
2560,2024-01-03,7,107,306,14
2561,2024-02-27,23,1,726,27
2562,2024-03-25,2,117,784,17
2563,2024-02-22,20,85,706,46
2564,2024-01-11,42,170,539,6
2565,2024-02-16,44,128,852,10
2566,2024-05-08,37,21,663,28
2567,2024-04-08,44,177,295,3
2568,2024-04-06,43,48,776,50
2569,2024-02-24,28,50,37,10
2570,2024-01-31,35,106,634,40
2571,2024-02-21,7,52,836,22
2572,2024-02-09,36,41,188,42
2573,2024-05-04,38,79,969,35
2574,2024-03-24,46,167,818,8
2575,2024-02-02,27,177,622,24
2576,2024-03-20,37,115,408,25
2577,2024-04-04,23,102,583,43
2578,2024-01-05,24,163,164,37
2579,2024-02-14,44,114,724,32
2580,2024-03-08,19,43,108,28
2581,2024-01-31,2,145,750,39
2582,2024-02-11,19,110,608,44
2583,2024-02-15,44,84,659,34
2584,2024-01-28,5,6,339,16
2585,2024-03-26,0,113,449,42
2586,2024-04-07,7,129,898,46
2587,2024-04-19,6,37,522,45
2588,2024-03-04,17,66,899,33
2589,2024-03-25,45,28,452,16
2590,2024-01-14,26,4,991,20
2591,2024-03-09,14,54,36,45
2592,2024-05-08,3,106,99,46
2593,2024-02-14,19,151,607,3
2594,2024-02-15,29,162,746,36
2595,2024-04-28,12,106,224,8
2596,2024-04-27,32,86,818,14
2597,2024-03-15,34,128,421,7
2598,2024-03-15,25,62,615,28
2599,2024-01-27,14,172,107,18
2600,2024-05-16,42,70,725,42
2601,2024-04-22,34,48,270,37
2602,2024-03-31,21,18,447,3
2603,2024-03-09,11,34,378,15
2604,2024-02-14,24,193,90,45
2605,2024-02-10,22,163,795,5
2606,2024-03-13,37,157,182,2
2607,2024-04-09,22,99,452,25
2608,2024-03-21,2,129,325,38
2609,2024-05-14,21,81,243,20
2610,2024-04-09,0,171,774,1
2611,2024-03-01,41,195,261,30
2612,2024-04-09,15,91,89,2
2613,2024-01-31,41,113,359,48
2614,2024-03-19,46,176,241,9
2615,2024-03-13,30,14,631,32
2616,2024-02-17,15,101,113,41
2617,2024-04-24,29,116,290,28
2618,2024-02-22,11,173,387,39
2619,2024-01-16,30,15,43,38
2620,2024-02-13,12,182,921,48
2621,2024-01-17,21,3,948,27
2622,2024-01-27,24,26,322,34
2623,2024-03-28,44,186,60,34
2624,2024-03-30,16,126,485,19
2625,2024-03-12,33,189,762,29
2626,2024-04-19,32,83,877,22
2627,2024-03-24,19,12,920,26
2628,2024-02-22,10,49,831,38
2629,2024-04-19,3,30,306,24
2630,2024-01-31,25,134,85,3
2631,2024-03-04,9,187,452,43
2632,2024-05-01,35,45,546,2
2633,2024-02-12,40,158,632,1
2634,2024-04-11,37,63,517,24
2635,2024-05-14,20,125,364,28
2636,2024-05-04,30,0,208,7
2637,2024-01-14,3,138,878,9
2638,2024-04-03,19,127,713,31
2639,2024-05-16,15,174,911,37
2640,2024-02-02,30,178,994,15
2641,2024-04-15,42,23,652,31
2642,2024-03-11,21,71,694,17
2643,2024-04-03,40,162,802,19
2644,2024-04-18,33,58,704,31
2645,2024-01-08,24,179,523,24
2646,2024-01-25,30,76,135,19
2647,2024-03-05,11,49,656,35
2648,2024-04-26,40,108,135,14
2649,2024-04-05,43,182,964,46
2650,2024-05-05,2,187,942,50
2651,2024-02-27,27,40,905,10
2652,2024-02-16,43,154,647,20
2653,2024-05-05,35,52,135,9
2654,2024-04-09,7,73,790,3
2655,2024-01-12,34,167,458,12
2656,2024-02-13,5,130,472,36
2657,2024-02-08,2,163,527,3
2658,2024-04-29,38,54,588,10
2659,2024-01-05,34,94,300,30
2660,2024-05-17,13,176,162,20
2661,2024-03-30,29,54,761,2
2662,2024-03-12,2,79,960,23
2663,2024-02-29,48,162,977,18
2664,2024-02-10,22,181,964,36
2665,2024-04-17,9,26,847,46
2666,2024-04-30,23,97,93,38
2667,2024-02-05,26,92,827,38
2668,2024-03-29,19,109,834,42
2669,2024-03-31,49,160,184,27
2670,2024-01-09,44,133,220,8
2671,2024-04-27,44,156,783,20
2672,2024-02-02,15,73,36,30
2673,2024-01-05,12,163,43,45
2674,2024-01-02,25,90,894,30
2675,2024-01-10,13,199,644,30
2676,2024-03-17,15,174,2,5
2677,2024-02-05,47,78,688,19
2678,2024-05-15,46,171,838,41
2679,2024-01-21,34,168,337,33
2680,2024-02-22,18,185,790,47
2681,2024-05-04,37,36,220,34
2682,2024-02-18,38,154,601,30
2683,2024-01-26,35,113,251,40
2684,2024-02-01,32,111,711,41
2685,2024-02-15,8,17,238,48
2686,2024-02-24,49,187,29,37
2687,2024-04-03,2,166,297,12
2688,2024-04-15,6,119,989,31
2689,2024-04-03,6,78,957,16
2690,2024-04-30,14,70,880,33
2691,2024-04-09,42,68,980,25
2692,2024-01-28,3,105,126,3
2693,2024-03-04,27,13,742,39
2694,2024-05-01,1,161,236,38
2695,2024-04-07,39,126,826,33
2696,2024-02-23,49,123,11,7
2697,2024-05-03,13,105,593,5
2698,2024-04-04,28,187,386,34
2699,2024-05-12,12,147,516,6
2700,2024-02-22,36,144,889,38
2701,2024-03-08,15,26,463,25
2702,2024-04-04,7,170,320,30
2703,2024-02-08,44,178,603,48
2704,2024-03-17,44,127,466,29
2705,2024-02-08,28,52,526,27
2706,2024-01-15,47,47,250,38
2707,2024-01-19,25,31,759,50
2708,2024-03-29,28,178,109,18
2709,2024-01-09,24,65,105,26
2710,2024-02-10,3,25,312,35
2711,2024-02-09,36,158,934,14
2712,2024-01-07,18,19,740,27
2713,2024-04-25,32,42,281,42
2714,2024-03-05,27,20,587,36
2715,2024-02-26,24,138,902,23
2716,2024-03-04,26,178,38,48
2717,2024-03-13,41,169,316,40
2718,2024-04-19,28,118,213,24
2719,2024-05-01,37,185,155,3
2720,2024-01-18,21,29,182,25
2721,2024-02-18,30,34,875,33
2722,2024-01-19,8,172,353,43
2723,2024-04-05,34,28,689,49
2724,2024-02-25,44,92,672,40
2725,2024-02-10,41,57,665,18
2726,2024-03-15,14,192,631,5
2727,2024-04-13,39,105,308,11
2728,2024-03-06,15,154,779,38
2729,2024-03-19,43,87,148,38
2730,2024-03-25,43,27,900,46
2731,2024-02-17,38,157,325,33
2732,2024-04-06,3,199,581,34
2733,2024-01-06,13,134,826,49
2734,2024-04-07,10,148,176,11
2735,2024-01-10,41,176,460,24
2736,2024-02-22,34,158,851,44
2737,2024-02-23,5,198,143,47
2738,2024-04-29,7,19,798,33
2739,2024-01-01,5,164,951,25
2740,2024-01-16,19,133,833,27
2741,2024-05-09,36,51,881,4
2742,2024-04-30,17,163,305,13
2743,2024-05-13,0,34,848,48
2744,2024-02-04,2,148,394,16
2745,2024-05-12,47,57,504,32
2746,2024-03-18,45,160,143,28
2747,2024-01-21,22,146,467,15
2748,2024-03-10,23,196,206,6
2749,2024-04-12,32,179,410,20
2750,2024-04-28,7,172,214,31
2751,2024-04-09,47,31,253,3
2752,2024-03-19,36,56,408,20
2753,2024-03-03,19,70,883,24
2754,2024-05-14,18,21,48,34
2755,2024-01-17,24,191,601,26
2756,2024-03-30,1,52,89,19
2757,2024-04-27,7,52,326,27
2758,2024-01-18,33,34,734,24
2759,2024-03-21,37,132,943,13
2760,2024-01-13,34,26,671,42
2761,2024-02-14,29,191,68,46
2762,2024-03-02,9,146,467,35
2763,2024-02-19,0,11,874,33
2764,2024-01-31,12,168,585,40
2765,2024-05-07,18,104,585,27
2766,2024-03-29,7,172,282,11
2767,2024-01-11,11,115,786,6
2768,2024-05-09,24,97,924,31
2769,2024-05-16,5,50,301,48
2770,2024-02-23,8,99,978,26
2771,2024-05-09,33,186,417,20
2772,2024-01-25,10,125,273,41
2773,2024-01-22,30,25,537,17
2774,2024-04-14,30,159,740,22
2775,2024-01-23,46,48,162,25
2776,2024-03-07,5,4,652,35
2777,2024-04-29,14,10,384,4
2778,2024-03-27,13,10,144,17
2779,2024-05-06,22,124,463,19
2780,2024-03-17,24,0,136,11
2781,2024-05-16,43,172,506,9
2782,2024-02-01,45,96,501,2
2783,2024-05-19,29,26,458,36
2784,2024-04-19,22,26,564,29
2785,2024-04-12,8,134,105,5
2786,2024-04-08,3,55,591,8
2787,2024-03-15,46,123,258,3
2788,2024-02-09,36,160,500,50
2789,2024-03-31,20,111,165,2
2790,2024-05-14,39,32,106,26
2791,2024-03-06,4,56,445,34
2792,2024-04-05,16,16,227,5
2793,2024-01-09,28,83,931,42
2794,2024-04-23,47,79,876,27
2795,2024-02-29,21,29,454,32
2796,2024-03-06,8,10,400,17
2797,2024-01-07,14,104,931,33
2798,2024-04-01,16,22,445,11
2799,2024-03-12,25,36,240,38
2800,2024-03-27,49,50,128,3
2801,2024-01-16,21,150,285,16
2802,2024-05-15,0,74,164,46
2803,2024-05-09,35,130,525,37
2804,2024-01-09,36,8,835,34
2805,2024-02-08,43,105,195,4
2806,2024-04-16,19,14,677,43
2807,2024-02-01,18,73,698,19
2808,2024-02-26,43,178,105,17
2809,2024-01-26,45,167,803,2
2810,2024-02-19,38,0,351,17
2811,2024-03-10,0,88,774,9
2812,2024-02-06,0,135,639,19
2813,2024-05-07,22,84,775,14
2814,2024-01-21,45,7,467,25
2815,2024-01-23,40,30,193,8
2816,2024-02-05,34,121,848,31
2817,2024-03-17,34,127,807,11
2818,2024-02-18,1,89,315,2
2819,2024-03-18,17,184,169,43
2820,2024-01-30,48,70,153,23
2821,2024-02-10,34,45,886,40
2822,2024-01-03,25,108,302,41
2823,2024-04-22,1,197,796,21
2824,2024-02-24,12,190,671,36
2825,2024-01-03,48,199,489,8
2826,2024-03-28,30,64,67,32
2827,2024-01-18,42,173,533,6
2828,2024-01-16,23,188,2,19
2829,2024-02-19,1,87,207,47
2830,2024-03-27,32,194,61,4
2831,2024-03-09,7,32,411,5
2832,2024-05-04,7,174,120,26
2833,2024-04-12,5,56,742,41
2834,2024-01-01,16,37,222,39
2835,2024-04-04,48,58,752,33
2836,2024-02-04,19,62,364,40
2837,2024-03-17,7,9,831,9
2838,2024-01-28,19,88,591,26
